Customer ID,InvoiceDate,Recency,Purchase_Frequency,Monetary_Value,R_Score,F_Score,M_Score,RFM_Score,Customer_Tenure,Average_Order_Value,Purchase_Velocity,Daily_Value,Engagement_Score,CLV_Segment
14690,2011-10-26 15:39:00,43,4,777.68,4,3,3,433,43,194.42,0.09090909090909091,17.674545454545452,172,Low Value
14691,2011-11-09 12:30:00,30,5,2114.33,4,4,4,444,30,422.866,0.16129032258064516,68.2041935483871,150,Low Value
14692,2011-07-25 15:08:00,136,12,1715.1399999999999,3,5,4,354,136,142.9283333333333,0.08759124087591241,12.5192700729927,1632,Low Value
14693,2011-03-20 12:50:00,264,7,1165.36,2,4,3,243,264,166.48,0.026415094339622643,4.397584905660377,1848,Low Value
14694,2010-04-01 19:46:00,616,1,244.31,1,1,1,111,616,244.31,0.0016207455429497568,0.3959643435980551,616,Low Value
14695,2010-07-08 14:18:00,518,3,1534.22,1,3,4,134,518,511.4066666666667,0.005780346820809248,2.956107899807322,1554,Low Value
14696,2011-12-05 13:43:00,3,8,2473.28,5,4,4,544,3,309.16,2.0,618.32,24,Medium Value
14697,2011-05-05 15:39:00,217,2,188.60999999999999,2,2,1,221,217,94.30499999999999,0.009174311926605505,0.865183486238532,434,Low Value
14698,2011-12-08 12:26:00,1,5,1217.27,5,4,3,543,1,243.454,2.5,608.635,5,Low Value
14699,2011-05-09 14:54:00,213,4,702.6,2,3,3,233,213,175.65,0.018691588785046728,3.283177570093458,852,Low Value
14700,2011-11-07 14:40:00,31,5,3076.06,4,4,5,445,31,615.212,0.15625,96.126875,155,Medium Value
14701,2011-11-29 12:38:00,10,15,4487.11,5,5,5,555,10,299.1406666666666,1.3636363636363635,407.91909090909087,150,Medium Value
14702,2011-12-08 19:29:00,0,29,6368.78,5,5,5,555,0,219.61310344827587,29.0,6368.78,0,High Value
14703,2011-11-25 09:23:00,14,1,318.17,5,1,2,512,14,318.17,0.06666666666666667,21.211333333333336,14,Low Value
14704,2011-11-28 12:51:00,10,11,1752.92,5,5,4,554,10,159.35636363636365,1.0,159.35636363636365,110,Low Value
14705,2011-05-25 12:39:00,198,1,179.0,2,1,1,211,198,179.0,0.005025125628140704,0.8994974874371859,198,Low Value
14706,2010-03-31 11:09:00,618,1,367.54,1,1,2,112,618,367.54,0.0016155088852988692,0.5937641357027464,618,Low Value
14707,2010-09-30 11:37:00,435,2,139.2,1,2,1,121,435,69.6,0.0045871559633027525,0.3192660550458715,870,Low Value
14708,2011-12-07 08:21:00,2,5,1793.22,5,4,4,544,2,358.644,1.6666666666666667,597.74,10,Low Value
14709,2011-11-24 15:41:00,14,25,8886.33,5,5,5,555,14,355.4532,1.6666666666666667,592.422,350,High Value
14710,2011-11-25 14:53:00,13,13,1899.79,5,5,4,554,13,146.1376923076923,0.9285714285714286,135.6992857142857,169,Low Value
14711,2011-11-29 14:58:00,9,11,2839.62,5,5,4,554,9,258.1472727272727,1.1,283.962,99,Medium Value
14712,2011-11-10 12:59:00,28,4,1328.0700000000002,4,3,4,434,28,332.01750000000004,0.13793103448275862,45.795517241379315,112,Low Value
14713,2011-11-30 16:26:00,8,21,5115.76,5,5,5,555,8,243.60761904761907,2.3333333333333335,568.4177777777778,168,Medium Value
14714,2011-11-15 13:07:00,23,4,906.24,4,3,3,433,23,226.56,0.16666666666666666,37.76,92,Low Value
14715,2011-11-15 12:10:00,24,8,1825.45,4,4,4,444,24,228.18125,0.32,73.018,192,Low Value
14716,2011-10-27 17:29:00,42,3,543.28,4,3,2,432,42,181.09333333333333,0.06976744186046512,12.634418604651161,126,Low Value
14717,2009-12-06 13:05:00,732,1,81.3,1,1,1,111,732,81.3,0.001364256480218281,0.11091405184174624,732,Low Value
14718,2010-10-25 13:07:00,409,1,226.42,2,1,1,211,409,226.42,0.0024390243902439024,0.5522439024390243,409,Low Value
14719,2011-12-08 12:43:00,1,5,1581.84,5,4,4,544,1,316.368,2.5,790.92,5,Low Value
14720,2011-12-04 12:02:00,5,3,663.81,5,3,3,533,5,221.26999999999998,0.5,110.63499999999999,15,Low Value
14721,2010-11-25 13:08:00,378,1,109.07,2,1,1,211,378,109.07,0.002638522427440633,0.28778364116094984,378,Low Value
14722,2011-07-15 14:58:00,146,3,489.52,3,3,2,332,146,163.17333333333332,0.02040816326530612,3.330068027210884,438,Low Value
14723,2011-11-29 15:23:00,9,11,1803.06,5,5,4,554,9,163.91454545454545,1.1,180.30599999999998,99,Low Value
14724,2010-04-28 13:26:00,589,1,341.9,1,1,2,112,589,341.9,0.001694915254237288,0.5794915254237287,589,Low Value
14725,2011-11-15 12:42:00,24,4,1252.74,4,3,4,434,24,313.185,0.16,50.1096,96,Low Value
14726,2010-02-23 12:35:00,654,1,116.5,1,1,1,111,654,116.5,0.0015267175572519084,0.17786259541984734,654,Low Value
14727,2011-03-10 14:45:00,273,3,463.72999999999996,2,3,2,232,273,154.57666666666665,0.010948905109489052,1.6924452554744525,819,Low Value
14728,2010-10-22 15:57:00,412,1,190.58,1,1,1,111,412,190.58,0.002421307506053269,0.461452784503632,412,Low Value
14729,2010-12-01 12:43:00,373,3,586.24,2,3,2,232,373,195.41333333333333,0.008021390374331552,1.567486631016043,1119,Low Value
14730,2011-12-08 14:39:00,0,8,1897.57,5,4,4,544,0,237.19625,8.0,1897.57,0,Low Value
14731,2011-10-23 15:54:00,46,3,380.02,4,3,2,432,46,126.67333333333333,0.06382978723404255,8.085531914893616,138,Low Value
14732,2011-12-01 14:34:00,7,19,5517.07,5,5,5,555,7,290.3721052631579,2.375,689.63375,133,High Value
14733,2011-11-23 15:39:00,15,15,14335.15,5,5,5,555,15,955.6766666666666,0.9375,895.946875,225,High Value
14734,2010-10-10 12:04:00,425,4,1056.42,1,3,3,133,425,264.105,0.009389671361502348,2.4798591549295774,1700,Low Value
14735,2011-12-06 12:09:00,3,56,12240.16,5,5,5,555,3,218.5742857142857,14.0,3060.04,168,High Value
14736,2010-08-11 15:21:00,484,2,374.05,1,2,2,122,484,187.025,0.004123711340206186,0.7712371134020619,968,Low Value
14737,2011-12-06 10:16:00,3,4,3554.17,5,3,5,535,3,888.5425,1.0,888.5425,12,Medium Value
14738,2011-10-28 08:56:00,42,9,1821.9,4,5,4,454,42,202.43333333333334,0.20930232558139536,42.36976744186047,378,Low Value
14739,2011-12-05 16:54:00,3,25,11573.62,5,5,5,555,3,462.94480000000004,6.25,2893.405,75,High Value
14740,2011-05-26 18:17:00,196,11,4161.06,2,5,5,255,196,378.27818181818185,0.05583756345177665,21.122131979695432,2156,Medium Value
14741,2011-11-28 08:48:00,11,7,1713.09,5,4,4,544,11,244.72714285714284,0.5833333333333334,142.7575,77,Low Value
14742,2010-09-30 14:07:00,434,1,579.85,1,1,2,112,434,579.85,0.0022988505747126436,1.3329885057471265,434,Low Value
14743,2010-04-26 10:26:00,592,1,50.48,1,1,1,111,592,50.48,0.0016863406408094434,0.0851264755480607,592,Low Value
14744,2011-11-23 12:51:00,15,14,3660.08,5,5,5,555,15,261.4342857142857,0.875,228.755,210,Medium Value
14745,2011-08-19 10:05:00,112,12,2551.41,3,5,4,354,112,212.61749999999998,0.10619469026548672,22.578849557522123,1344,Medium Value
14746,2010-10-29 14:44:00,405,4,593.5,2,3,2,232,405,148.375,0.009852216748768473,1.4618226600985222,1620,Low Value
14747,2011-04-04 14:09:00,248,1,328.2,2,1,2,212,248,328.2,0.004016064257028112,1.3180722891566266,248,Low Value
14748,2011-11-10 18:33:00,28,10,2681.9,4,5,4,454,28,268.19,0.3448275862068966,92.4793103448276,280,Medium Value
14749,2010-08-17 12:36:00,479,1,310.15,1,1,2,112,479,310.15,0.0020833333333333333,0.6461458333333333,479,Low Value
14750,2009-12-03 17:57:00,735,1,112.03,1,1,1,111,735,112.03,0.001358695652173913,0.15221467391304347,735,Low Value
14751,2010-01-24 13:37:00,683,2,126.45,1,2,1,121,683,63.225,0.0029239766081871343,0.18486842105263157,1366,Low Value
14752,2011-10-27 11:55:00,43,1,389.64,4,1,2,412,43,389.64,0.022727272727272728,8.855454545454545,43,Low Value
14753,2011-09-13 14:50:00,86,2,869.51,3,2,3,323,86,434.755,0.022988505747126436,9.994367816091954,172,Low Value
14754,2011-10-26 12:01:00,44,6,1547.93,4,4,4,444,44,257.98833333333334,0.13333333333333333,34.39844444444444,264,Low Value
14755,2011-11-30 11:24:00,9,25,9972.550000000001,5,5,5,555,9,398.90200000000004,2.5,997.2550000000001,225,High Value
14756,2011-11-24 18:13:00,14,3,2653.76,5,3,4,534,14,884.5866666666667,0.2,176.91733333333335,42,Medium Value
14757,2011-09-25 14:36:00,74,1,420.5,3,1,2,312,74,420.5,0.013333333333333334,5.6066666666666665,74,Low Value
14758,2011-07-18 08:21:00,144,7,2864.97,3,4,4,344,144,409.28142857142853,0.04827586206896552,19.758413793103447,1008,Medium Value
14759,2011-12-05 12:03:00,4,3,1625.97,5,3,4,534,4,541.99,0.6,325.194,12,Low Value
14760,2011-02-15 16:27:00,296,1,89.2,2,1,1,211,296,89.2,0.003367003367003367,0.30033670033670035,296,Low Value
14761,2011-10-12 12:10:00,58,3,447.92,4,3,2,432,58,149.30666666666667,0.05084745762711865,7.591864406779662,174,Low Value
14762,2011-03-21 08:20:00,263,2,417.57,2,2,2,222,263,208.785,0.007575757575757576,1.5817045454545455,526,Low Value
14764,2011-10-24 11:54:00,46,1,278.3,4,1,1,411,46,278.3,0.02127659574468085,5.921276595744681,46,Low Value
14765,2011-11-10 19:53:00,28,3,254.11,4,3,1,431,28,84.70333333333333,0.10344827586206896,8.762413793103448,84,Low Value
14766,2011-12-01 16:05:00,7,11,6375.7300000000005,5,5,5,555,7,579.6118181818182,1.375,796.9662500000001,77,High Value
14767,2010-08-22 14:54:00,473,1,382.81,1,1,2,112,473,382.81,0.002109704641350211,0.8076160337552742,473,Low Value
14768,2011-11-22 12:54:00,16,2,192.60000000000002,5,2,1,521,16,96.30000000000001,0.11764705882352941,11.329411764705883,32,Low Value
14769,2011-12-07 10:24:00,2,17,15514.11,5,5,5,555,2,912.594705882353,5.666666666666667,5171.37,34,High Value
14770,2011-04-21 14:21:00,231,8,3637.64,2,4,5,245,231,454.705,0.034482758620689655,15.67948275862069,1848,Medium Value
14771,2010-03-28 12:52:00,620,2,594.62,1,2,2,122,620,297.31,0.00322061191626409,0.9575201288244767,1240,Low Value
14772,2011-08-19 15:04:00,111,1,139.26,3,1,1,311,111,139.26,0.008928571428571428,1.243392857142857,111,Low Value
14773,2010-04-26 10:29:00,592,1,140.55,1,1,1,111,592,140.55,0.0016863406408094434,0.2370151770657673,592,Low Value
14774,2010-06-29 12:26:00,528,1,241.45,1,1,1,111,528,241.45,0.001890359168241966,0.45642722117202267,528,Low Value
14775,2011-10-12 15:27:00,57,3,1011.9,4,3,3,433,57,337.3,0.05172413793103448,17.44655172413793,171,Low Value
14776,2011-10-19 15:34:00,50,15,3708.3,4,5,5,455,50,247.22,0.29411764705882354,72.71176470588236,750,Medium Value
14777,2010-11-01 12:50:00,403,1,307.56,2,1,2,212,403,307.56,0.0024752475247524753,0.7612871287128713,403,Low Value
14778,2011-08-04 15:23:00,126,2,730.86,3,2,3,323,126,365.43,0.015748031496062992,5.7548031496063,252,Low Value
14779,2011-03-04 12:42:00,280,3,386.15,2,3,2,232,280,128.71666666666667,0.010676156583629894,1.3741992882562277,840,Low Value
14780,2011-10-16 12:46:00,54,2,447.68,4,2,2,422,54,223.84,0.03636363636363636,8.139636363636363,108,Low Value
14782,2011-01-24 11:12:00,319,1,200.10000000000002,2,1,1,211,319,200.10000000000002,0.003125,0.6253125,319,Low Value
14783,2010-02-18 16:16:00,658,1,307.3,1,1,2,112,658,307.3,0.0015174506828528073,0.46631259484066767,658,Low Value
14784,2011-11-13 13:30:00,25,3,449.93,4,3,2,432,25,149.97666666666666,0.11538461538461539,17.305,75,Low Value
14785,2011-11-29 13:21:00,9,2,77.4,5,2,1,521,9,38.7,0.2,7.74,18,Low Value
14786,2010-06-07 13:42:00,549,1,90.96,1,1,1,111,549,90.96,0.0018181818181818182,0.16538181818181816,549,Low Value
14787,2010-08-25 14:38:00,470,1,110.65,1,1,1,111,470,110.65,0.0021231422505307855,0.23492569002123143,470,Low Value
14788,2011-12-02 17:06:00,6,3,1156.32,5,3,3,533,6,385.44,0.42857142857142855,165.1885714285714,18,Low Value
14789,2011-11-11 08:59:00,28,1,197.64,4,1,1,411,28,197.64,0.034482758620689655,6.815172413793103,28,Low Value
14790,2011-11-23 09:28:00,16,10,2526.62,5,5,4,554,16,252.66199999999998,0.5882352941176471,148.62470588235294,160,Medium Value
14791,2010-04-12 10:24:00,606,1,303.63,1,1,2,112,606,303.63,0.0016474464579901153,0.5002141680395387,606,Low Value
14792,2011-10-07 09:19:00,63,1,6.2,3,1,1,311,63,6.2,0.015625,0.096875,63,Low Value
14793,2011-11-18 14:50:00,20,2,625.9,4,2,3,423,20,312.95,0.09523809523809523,29.804761904761904,40,Low Value
14794,2011-12-07 10:11:00,2,10,1953.9,5,5,4,554,2,195.39000000000001,3.3333333333333335,651.3000000000001,20,Low Value
14795,2011-06-26 13:04:00,165,1,131.45000000000002,3,1,1,311,165,131.45000000000002,0.006024096385542169,0.7918674698795182,165,Low Value
14796,2011-12-08 15:31:00,0,27,10169.33,5,5,5,555,0,376.64185185185187,27.0,10169.33,0,High Value
14797,2010-07-20 14:07:00,506,1,300.31,1,1,2,112,506,300.31,0.0019723865877712033,0.59232741617357,506,Low Value
14798,2011-10-18 10:58:00,52,8,724.31,4,4,3,443,52,90.53875,0.1509433962264151,13.66622641509434,416,Low Value
14799,2011-10-19 16:16:00,50,2,338.15,4,2,2,422,50,169.075,0.0392156862745098,6.630392156862745,100,Low Value
14800,2011-10-23 12:46:00,47,17,7191.33,4,5,5,455,47,423.01941176470586,0.3541666666666667,149.819375,799,High Value
14801,2011-10-09 15:24:00,60,1,189.34,3,1,1,311,60,189.34,0.01639344262295082,3.1039344262295083,60,Low Value
14802,2010-09-27 16:34:00,437,2,1502.98,1,2,4,124,437,751.49,0.0045662100456621,3.431461187214612,874,Low Value
14803,2011-06-30 13:58:00,161,3,845.55,3,3,3,333,161,281.84999999999997,0.018518518518518517,5.219444444444444,483,Low Value
14804,2011-12-01 11:20:00,8,1,353.27,5,1,2,512,8,353.27,0.1111111111111111,39.25222222222222,8,Low Value
14805,2011-11-24 16:20:00,14,7,1082.55,5,4,3,543,14,154.65,0.4666666666666667,72.17,98,Low Value
14806,2011-09-25 15:32:00,74,2,303.43,3,2,2,322,74,151.715,0.02666666666666667,4.045733333333334,148,Low Value
14807,2010-11-14 12:47:00,390,2,504.14,2,2,2,222,390,252.07,0.005115089514066497,1.2893606138107416,780,Low Value
14808,2011-10-31 12:21:00,39,8,2718.6,4,4,4,444,39,339.825,0.2,67.965,312,Medium Value
14809,2010-03-28 15:44:00,620,2,686.76,1,2,3,123,620,343.38,0.00322061191626409,1.1058937198067633,1240,Low Value
14810,2011-10-30 11:19:00,40,13,2354.03,4,5,4,454,40,181.07923076923078,0.3170731707317073,57.41536585365854,520,Medium Value
14811,2010-11-17 13:09:00,386,1,170.5,2,1,1,211,386,170.5,0.002583979328165375,0.4405684754521964,386,Low Value
14812,2010-04-20 12:13:00,598,1,178.85,1,1,1,111,598,178.85,0.001669449081803005,0.29858096828046743,598,Low Value
14813,2010-12-05 11:57:00,369,4,888.91,2,3,3,233,369,222.2275,0.010810810810810811,2.4024594594594593,1476,Low Value
14814,2010-05-07 14:10:00,580,1,154.21,1,1,1,111,580,154.21,0.0017211703958691911,0.26542168674698796,580,Low Value
14815,2011-11-03 11:36:00,36,2,778.5,4,2,3,423,36,389.25,0.05405405405405406,21.04054054054054,72,Low Value
14816,2011-05-26 13:16:00,196,1,271.85,2,1,1,211,196,271.85,0.005076142131979695,1.3799492385786802,196,Low Value
14817,2011-05-23 13:35:00,199,7,3959.86,2,4,5,245,199,565.6942857142857,0.035,19.799300000000002,1393,Medium Value
14818,2011-09-27 11:01:00,73,6,1153.56,3,4,3,343,73,192.26,0.08108108108108109,15.588648648648649,438,Low Value
14819,2011-10-06 13:41:00,63,4,456.41,3,3,2,332,63,114.1025,0.0625,7.13140625,252,Low Value
14820,2011-11-18 15:41:00,20,9,1274.76,4,5,4,454,20,141.64,0.42857142857142855,60.70285714285714,180,Low Value
14821,2010-12-08 08:43:00,366,7,1230.15,2,4,4,244,366,175.7357142857143,0.01907356948228883,3.351907356948229,2562,Low Value
14822,2010-08-11 12:52:00,484,1,157.70000000000002,1,1,1,111,484,157.70000000000002,0.002061855670103093,0.3251546391752578,484,Low Value
14823,2011-06-12 13:12:00,179,3,321.43,3,3,2,332,179,107.14333333333333,0.016666666666666666,1.7857222222222222,537,Low Value
14824,2011-11-29 14:20:00,9,10,4022.9100000000003,5,5,5,555,9,402.29100000000005,1.0,402.29100000000005,90,Medium Value
14825,2011-12-06 11:38:00,3,24,4735.08,5,5,5,555,3,197.295,6.0,1183.77,72,Medium Value
14826,2010-05-07 09:00:00,581,2,385.2,1,2,2,122,581,192.6,0.003436426116838488,0.6618556701030928,1162,Low Value
14828,2011-05-27 10:16:00,196,13,9839.460000000001,2,5,5,255,196,756.8815384615385,0.06598984771573604,49.94649746192894,2548,High Value
14829,2011-11-10 16:16:00,28,7,1455.8700000000001,4,4,4,444,28,207.98142857142858,0.2413793103448276,50.20241379310345,196,Low Value
14830,2011-10-17 14:29:00,52,1,188.88,4,1,1,411,52,188.88,0.018867924528301886,3.56377358490566,52,Low Value
14831,2010-01-28 14:31:00,679,3,1676.57,1,3,4,134,679,558.8566666666667,0.004411764705882353,2.4655441176470587,2037,Low Value
14832,2010-03-19 15:14:00,629,1,322.69,1,1,2,112,629,322.69,0.0015873015873015873,0.5122063492063492,629,Low Value
14833,2010-07-29 10:06:00,498,1,94.8,1,1,1,111,498,94.8,0.002004008016032064,0.18997995991983968,498,Low Value
14834,2011-11-22 10:30:00,17,7,2206.16,5,4,4,544,17,315.1657142857143,0.3888888888888889,122.56444444444443,119,Low Value
14835,2010-06-29 10:08:00,528,2,297.0,1,2,2,122,528,148.5,0.003780718336483932,0.5614366729678639,1056,Low Value
14836,2011-11-29 16:45:00,9,3,102.44999999999999,5,3,1,531,9,34.15,0.3,10.245,27,Low Value
14837,2011-09-11 10:58:00,89,9,3460.32,3,5,5,355,89,384.48,0.1,38.448,801,Medium Value
14838,2010-10-12 15:46:00,422,2,769.9200000000001,1,2,3,123,422,384.96000000000004,0.004728132387706856,1.8201418439716315,844,Low Value
14839,2010-10-17 13:01:00,417,3,915.28,1,3,3,133,417,305.0933333333333,0.007177033492822967,2.1896650717703348,1251,Low Value
14840,2011-03-17 12:00:00,267,2,362.71,2,2,2,222,267,181.355,0.007462686567164179,1.3533955223880596,534,Low Value
14841,2011-10-17 15:03:00,52,14,7163.0,4,5,5,455,52,511.64285714285717,0.2641509433962264,135.1509433962264,728,High Value
14842,2011-10-27 12:37:00,43,4,2824.69,4,3,4,434,43,706.1725,0.09090909090909091,64.1975,172,Medium Value
14843,2010-09-29 12:39:00,436,1,211.79999999999998,1,1,1,111,436,211.79999999999998,0.002288329519450801,0.4846681922196796,436,Low Value
14844,2011-10-07 10:41:00,63,10,6702.43,3,5,5,355,63,670.243,0.15625,104.72546875,630,High Value
14845,2010-04-19 10:19:00,599,1,150.0,1,1,1,111,599,150.0,0.0016666666666666668,0.25,599,Low Value
14846,2010-10-08 17:07:00,426,1,437.4,1,1,2,112,426,437.4,0.00234192037470726,1.0243559718969555,426,Low Value
14847,2011-07-14 10:52:00,148,3,1348.95,3,3,4,334,148,449.65000000000003,0.020134228187919462,9.053355704697987,444,Low Value
14848,2010-10-31 12:22:00,404,1,310.56,2,1,2,212,404,310.56,0.0024691358024691358,0.7668148148148148,404,Low Value
14849,2011-11-18 10:58:00,21,43,15407.61,4,5,5,455,21,358.316511627907,1.9545454545454546,700.3459090909091,903,High Value
14850,2011-02-01 11:21:00,311,7,1770.96,2,4,4,244,311,252.99428571428572,0.022435897435897436,5.676153846153846,2177,Low Value
14851,2011-11-16 14:20:00,22,3,829.4100000000001,4,3,3,433,22,276.47,0.13043478260869565,36.06130434782609,66,Low Value
14852,2011-10-12 13:20:00,57,18,6132.43,4,5,5,455,57,340.6905555555556,0.3103448275862069,105.73155172413793,1026,High Value
14853,2011-11-15 16:56:00,23,5,1376.87,4,4,4,444,23,275.37399999999997,0.20833333333333334,57.36958333333333,115,Low Value
14854,2011-09-22 17:00:00,77,11,4303.06,3,5,5,355,77,391.1872727272728,0.14102564102564102,55.1674358974359,847,Medium Value
14855,2011-08-12 14:02:00,118,7,6520.3,3,4,5,345,118,931.4714285714286,0.058823529411764705,54.792436974789915,826,High Value
14856,2011-11-03 14:53:00,35,3,1290.53,4,3,4,434,35,430.1766666666667,0.08333333333333333,35.848055555555554,105,Low Value
14857,2011-10-11 09:23:00,59,7,3651.851,3,4,5,345,59,521.693,0.11666666666666667,60.86418333333334,413,Medium Value
14858,2010-07-22 10:51:00,505,1,180.75,1,1,1,111,505,180.75,0.001976284584980237,0.35721343873517786,505,Low Value
14859,2011-11-27 11:18:00,12,5,1705.64,5,4,4,544,12,341.12800000000004,0.38461538461538464,131.20307692307694,60,Low Value
14860,2011-11-20 14:17:00,18,1,170.32,5,1,1,511,18,170.32,0.05263157894736842,8.964210526315789,18,Low Value
14861,2011-10-18 12:54:00,51,10,1380.73,4,5,4,454,51,138.073,0.19230769230769232,26.552500000000002,510,Low Value
14862,2011-11-14 10:01:00,25,2,841.1999999999999,4,2,3,423,25,420.59999999999997,0.07692307692307693,32.35384615384615,50,Low Value
14863,2011-11-10 15:04:00,28,1,266.76,4,1,1,411,28,266.76,0.034482758620689655,9.198620689655172,28,Low Value
14865,2011-12-02 16:25:00,6,4,92.52000000000001,5,3,1,531,6,23.130000000000003,0.5714285714285714,13.217142857142859,24,Low Value
14866,2011-11-29 11:45:00,10,19,20746.54,5,5,5,555,10,1091.923157894737,1.7272727272727273,1886.049090909091,190,High Value
14867,2011-06-07 11:39:00,185,16,2952.06,3,5,5,355,185,184.50375,0.08602150537634409,15.871290322580645,2960,Medium Value
14868,2011-12-06 14:49:00,2,12,4184.01,5,5,5,555,2,348.6675,4.0,1394.67,24,Medium Value
14869,2011-12-01 12:36:00,8,6,2778.14,5,4,4,544,8,463.0233333333333,0.6666666666666666,308.6822222222222,48,Medium Value
14870,2011-03-23 10:51:00,261,6,1838.95,2,4,4,244,261,306.4916666666667,0.022900763358778626,7.0188931297709924,1566,Low Value
14871,2011-12-06 13:42:00,2,9,1228.17,5,5,4,554,2,136.46333333333334,3.0,409.39000000000004,18,Low Value
14872,2010-08-13 12:34:00,483,3,816.6,1,3,3,133,483,272.2,0.006198347107438017,1.6871900826446282,1449,Low Value
14873,2011-05-13 13:52:00,209,2,854.13,2,2,3,223,209,427.065,0.009523809523809525,4.067285714285714,418,Low Value
14874,2010-06-22 14:58:00,534,1,116.18,1,1,1,111,534,116.18,0.001869158878504673,0.21715887850467291,534,Low Value
14875,2011-08-24 12:20:00,107,3,2862.4,3,3,4,334,107,954.1333333333333,0.027777777777777776,26.503703703703703,321,Medium Value
14876,2010-07-06 14:57:00,520,2,256.7,1,2,1,121,520,128.35,0.003838771593090211,0.4927063339731286,1040,Low Value
14877,2010-10-17 13:09:00,417,2,425.85,1,2,2,122,417,212.925,0.004784688995215311,1.0187799043062202,834,Low Value
14878,2011-11-27 11:15:00,12,25,4076.5,5,5,5,555,12,163.06,1.9230769230769231,313.5769230769231,300,Medium Value
14879,2010-01-24 11:35:00,684,1,185.06,1,1,1,111,684,185.06,0.00145985401459854,0.27016058394160586,684,Low Value
14880,2011-09-23 13:42:00,76,3,690.59,3,3,3,333,76,230.1966666666667,0.03896103896103896,8.9687012987013,228,Low Value
14881,2011-11-20 11:06:00,19,1,255.4,4,1,1,411,19,255.4,0.05,12.77,19,Low Value
14882,2011-11-13 12:47:00,26,14,3546.65,4,5,5,455,26,253.33214285714286,0.5185185185185185,131.3574074074074,364,Medium Value
14883,2011-11-21 10:23:00,18,6,761.59,5,4,3,543,18,126.93166666666667,0.3157894736842105,40.083684210526314,108,Low Value
14884,2010-02-08 12:56:00,668,1,120.6,1,1,1,111,668,120.6,0.0014947683109118087,0.18026905829596412,668,Low Value
14885,2011-07-31 12:05:00,131,3,1598.12,3,3,4,334,131,532.7066666666666,0.022727272727272728,12.106969696969696,393,Low Value
14886,2011-04-01 08:56:00,252,1,364.8,2,1,2,212,252,364.8,0.003952569169960474,1.4418972332015811,252,Low Value
14887,2011-09-21 15:32:00,78,1,1862.0,3,1,4,314,78,1862.0,0.012658227848101266,23.569620253164558,78,Low Value
14888,2011-05-16 14:58:00,206,1,369.2,2,1,2,212,206,369.2,0.004830917874396135,1.7835748792270532,206,Low Value
14889,2011-01-07 15:19:00,335,1,135.9,2,1,1,211,335,135.9,0.002976190476190476,0.4044642857142857,335,Low Value
14890,2011-03-31 11:57:00,253,3,817.25,2,3,3,233,253,272.4166666666667,0.011811023622047244,3.21751968503937,759,Low Value
14891,2011-07-14 18:08:00,147,4,1106.73,3,3,3,333,147,276.6825,0.02702702702702703,7.477905405405406,588,Low Value
14892,2010-01-18 08:58:00,690,1,202.35000000000002,1,1,1,111,690,202.35000000000002,0.001447178002894356,0.292836468885673,690,Low Value
14893,2011-11-30 12:31:00,9,3,1809.6100000000001,5,3,4,534,9,603.2033333333334,0.3,180.961,27,Low Value
14894,2011-09-15 13:51:00,84,3,1492.81,3,3,4,334,84,497.6033333333333,0.03529411764705882,17.562470588235293,252,Low Value
14895,2011-12-02 09:23:00,7,38,25119.54,5,5,5,555,7,661.0405263157895,4.75,3139.9425,266,High Value
14896,2011-05-19 10:20:00,204,8,1826.0,2,4,4,244,204,228.25,0.03902439024390244,8.907317073170733,1632,Low Value
14897,2011-12-02 10:32:00,7,8,3140.54,5,4,5,545,7,392.5675,1.0,392.5675,56,Medium Value
14898,2011-11-16 14:54:00,22,14,3365.95,4,5,5,455,22,240.42499999999998,0.6086956521739131,146.34565217391304,308,Medium Value
14899,2010-11-09 15:20:00,394,1,1331.38,2,1,4,214,394,1331.38,0.002531645569620253,3.370582278481013,394,Low Value
14900,2010-07-05 15:09:00,521,1,13.919999999999998,1,1,1,111,521,13.919999999999998,0.0019157088122605363,0.02666666666666666,521,Low Value
14901,2011-11-28 17:09:00,10,12,1919.0,5,5,4,554,10,159.91666666666666,1.0909090909090908,174.45454545454547,120,Low Value
14902,2011-11-14 10:34:00,25,3,1035.6200000000001,4,3,3,433,25,345.2066666666667,0.11538461538461539,39.831538461538464,75,Low Value
14903,2011-11-18 16:07:00,20,5,2795.33,4,4,4,444,20,559.066,0.23809523809523808,133.11095238095237,100,Medium Value
14904,2011-12-07 12:55:00,1,4,1630.49,5,3,4,534,1,407.6225,2.0,815.245,4,Low Value
14905,2011-07-05 12:41:00,157,8,1971.39,3,4,4,344,157,246.42375,0.05063291139240506,12.477151898734178,1256,Low Value
14906,2010-09-20 16:30:00,444,1,68.44,1,1,1,111,444,68.44,0.0022471910112359553,0.15379775280898875,444,Low Value
14907,2011-12-06 14:14:00,2,16,5547.72,5,5,5,555,2,346.7325,5.333333333333333,1849.24,32,High Value
14908,2011-09-26 12:56:00,73,2,381.9,3,2,2,322,73,190.95,0.02702702702702703,5.16081081081081,146,Low Value
14909,2010-09-28 16:56:00,436,3,1404.68,1,3,4,134,436,468.2266666666667,0.006864988558352402,3.214370709382151,1308,Low Value
14910,2011-12-07 10:06:00,2,4,434.35,5,3,2,532,2,108.5875,1.3333333333333333,144.78333333333333,8,Low Value
14911,2011-12-08 15:54:00,0,398,291420.81,5,5,5,555,0,732.2130904522613,398.0,291420.81,0,High Value
